day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
5,2018,05,11,2018-05-11,64.2,44.9,1013.8,8.9,2.8,5.1,999.9,73.0,54.0,0.25,999.9,0,805
6,2018,05,12,2018-05-12,58.0,45.8,1019.2,8.7,2.7,7.0,999.9,73.0,52.0,0.06,999.9,0,602
7,2018,05,13,2018-05-13,52.9,49.8,1020.3,8.5,2.2,7.0,999.9,63.0,51.1,0.16,999.9,0,529
1,2018,05,14,2018-05-14,58.0,53.2,1016.2,5.9,1.2,6.0,999.9,70.0,51.8,0.13,999.9,0,689
2,2018,05,15,2018-05-15,69.5,61.8,1011.0,6.3,2.6,8.9,21.0,88.0,52.0,0.03,999.9,1,778
3,2018,05,16,2018-05-16,62.4,58.2,1017.7,7.4,2.5,8.0,999.9,66.9,57.9,0.58,999.9,0,686
4,2018,05,17,2018-05-17,61.2,58.5,1016.6,4.2,1.3,4.1,999.9,71.1,55.4,0.54,999.9,0,732
5,2018,05,18,2018-05-18,64.3,51.8,1023.2,9.3,4.3,9.9,20.0,71.1,55.9,0.02,999.9,0,616
6,2018,05,19,2018-05-19,53.8,46.0,1025.0,5.5,4.6,8.9,17.1,59.0,48.2,0.15,999.9,0,583
7,2018,05,20,2018-05-20,67.5,60.9,1014.8,5.9,2.7,8.0,15.0,81.0,48.9,0.5,999.9,0,578
1,2018,05,21,2018-05-21,68.1,49.9,1020.4,10.0,2.4,7.0,17.1,81.0,55.9,0.0,999.9,0,626
2,2018,05,22,2018-05-22,63.0,51.1,1020.3,8.4,1.0,7.0,999.9,79.0,55.0,0.0,999.9,0,689
3,2018,05,23,2018-05-23,66.7,57.5,1014.1,5.9,1.2,5.1,999.9,81.0,55.0,0.58,999.9,0,729
4,2018,05,24,2018-05-24,73.2,46.6,1018.2,10.0,2.2,7.0,999.9,82.9,59.0,0.29,999.9,0,770
5,2018,05,25,2018-05-25,75.3,50.6,1015.5,9.9,4.5,8.0,15.0,86.0,63.0,0.0,999.9,0,799
6,2018,05,26,2018-05-26,79.9,64.5,1009.5,9.6,2.7,8.0,15.9,89.1,64.9,0.0,999.9,0,601
7,2018,05,27,2018-05-27,67.2,60.5,1014.4,7.8,5.8,13.0,22.0,89.1,57.9,0.09,999.9,0,487
1,2018,05,28,2018-05-28,60.4,53.3,1018.3,9.7,2.7,11.1,18.1,80.1,55.9,0.35,999.9,0,409
2,2018,05,29,2018-05-29,72.8,61.9,1015.3,8.4,1.2,4.1,999.9,89.1,55.9,0.0,999.9,0,809
3,2018,05,30,2018-05-30,70.0,62.3,1018.5,8.0,2.3,5.1,999.9,89.1,62.1,0.0,999.9,0,708
4,2018,05,31,2018-05-31,64.8,60.4,1018.1,7.1,2.0,6.0,999.9,78.1,61.0,0.0,999.9,0,698
5,2018,06,01,2018-06-01,70.2,66.2,1009.8,3.6,1.0,4.1,999.9,81.0,63.0,0.11,999.9,0,751
6,2018,06,02,2018-06-02,76.8,68.2,1007.0,8.7,2.5,6.0,999.9,87.1,64.9,0.26,999.9,0,622
7,2018,06,03,2018-06-03,64.0,55.7,1014.8,9.4,5.2,11.1,17.1,87.1,59.0,0.09,999.9,0,525
1,2018,06,04,2018-06-04,58.8,51.9,1008.8,8.1,3.4,8.0,999.9,71.1,51.1,0.39,999.9,0,698
2,2018,06,05,2018-06-05,65.6,52.2,1005.3,9.5,2.7,8.0,20.0,75.0,51.1,0.01,999.9,0,688
3,2018,06,06,2018-06-06,63.8,48.8,1009.6,10.0,2.3,4.1,999.9,75.0,57.9,0.0,999.9,0,651
4,2018,06,07,2018-06-07,63.6,53.2,1018.5,10.0,2.7,6.0,999.9,71.1,57.9,0.0,999.9,0,693
5,2018,06,08,2018-06-08,69.1,58.1,1020.4,10.0,2.3,5.1,999.9,82.0,60.1,0.0,999.9,0,757
6,2018,06,09,2018-06-09,74.4,56.2,1019.0,10.0,2.1,5.1,999.9,82.9,60.1,0.0,999.9,0,706
7,2018,06,10,2018-06-10,68.3,53.2,1017.7,10.0,0.6,4.1,999.9,82.9,62.1,0.0,999.9,0,533
1,2018,06,11,2018-06-11,63.9,50.3,1017.1,9.9,2.5,7.0,999.9,73.0,57.9,0.01,999.9,0,686
2,2018,06,12,2018-06-12,64.6,46.8,1022.5,10.0,2.7,8.0,999.9,75.0,57.0,0.0,999.9,0,720
3,2018,06,13,2018-06-13,68.7,60.5,1015.3,9.0,2.7,6.0,999.9,78.1,57.0,0.0,999.9,0,706
4,2018,06,14,2018-06-14,75.8,55.1,1007.8,9.9,6.4,11.1,20.0,84.0,63.0,0.04,999.9,0,833
5,2018,06,15,2018-06-15,70.2,50.2,1012.9,10.0,3.5,7.0,999.9,84.0,63.0,0.0,999.9,0,728
6,2018,06,16,2018-06-16,73.1,50.2,1016.2,10.0,1.6,5.1,999.9,84.9,63.0,0.0,999.9,0,677
7,2018,06,17,2018-06-17,77.5,52.6,1017.5,10.0,1.5,5.1,999.9,91.0,64.0,0.0,999.9,0,627
1,2018,06,18,2018-06-18,80.9,65.1,1014.9,9.0,3.9,6.0,999.9,91.0,66.0,0.0,999.9,0,808
2,2018,06,19,2018-06-19,80.6,65.5,1008.2,8.7,4.3,7.0,17.1,91.0,73.0,0.15,999.9,0,812
3,2018,06,20,2018-06-20,75.9,54.2,1011.0,10.0,1.6,4.1,999.9,88.0,69.1,0.07,999.9,0,698
4,2018,06,21,2018-06-21,74.0,62.4,1007.9,7.4,1.9,6.0,999.9,82.9,64.9,0.68,999.9,0,815
5,2018,06,22,2018-06-22,71.0,59.8,1014.0,10.0,3.1,7.0,999.9,82.9,64.9,0.59,999.9,0,728
6,2018,06,23,2018-06-23,64.2,58.2,1012.3,9.0,4.9,9.9,17.1,75.0,62.1,0.1,999.9,0,513
7,2018,06,24,2018-06-24,72.3,65.0,1009.4,7.6,1.5,5.1,999.9,84.0,62.1,0.0,999.9,0,553
1,2018,06,25,2018-06-25,74.1,57.7,1013.8,9.9,4.2,8.0,15.9,84.0,66.0,0.0,999.9,0,733
2,2018,06,26,2018-06-26,70.5,52.1,1023.0,10.0,3.5,6.0,999.9,81.0,61.0,0.0,999.9,0,762
3,2018,06,27,2018-06-27,69.3,59.1,1019.0,9.8,3.0,6.0,999.9,78.1,61.0,0.0,999.9,0,540
4,2018,06,28,2018-06-28,73.3,69.7,1010.2,6.8,2.3,9.9,15.0,82.9,66.0,0.31,999.9,1,737
5,2018,06,29,2018-06-29,79.0,64.6,1013.0,9.8,2.6,7.0,999.9,89.1,70.0,1.06,999.9,0,845
6,2018,06,30,2018-06-30,83.1,59.4,1016.6,10.0,1.4,5.1,999.9,93.0,70.0,0.0,999.9,0,651
7,2018,07,01,2018-07-01,86.4,67.6,1016.2,9.3,2.1,7.0,999.9,96.1,72.0,0.0,999.9,0,563
1,2018,07,02,2018-07-02,86.6,69.4,1017.1,8.3,2.8,7.0,999.9,96.1,79.0,0.0,999.9,0,719
2,2018,07,03,2018-07-03,82.5,74.4,1020.4,6.3,0.8,6.0,999.9,91.9,78.1,0.0,999.9,0,678
3,2018,07,04,2018-07-04,80.4,73.0,1024.6,6.7,0.5,4.1,999.9,91.9,77.0,0.01,999.9,0,406
4,2018,07,05,2018-07-05,81.0,72.2,1024.6,8.9,2.5,6.0,999.9,90.0,75.9,0.0,999.9,0,720
5,2018,07,06,2018-07-06,78.2,71.0,1018.1,8.7,3.6,7.0,17.1,90.0,73.9,0.06,999.9,1,654
6,2018,07,07,2018-07-07,70.3,47.6,1025.2,10.0,4.8,11.1,20.0,80.1,62.1,0.17,999.9,0,526
7,2018,07,08,2018-07-08,71.3,51.4,1027.1,10.0,1.5,6.0,999.9,84.0,62.1,0.0,999.9,0,545
1,2018,07,09,2018-07-09,75.7,54.9,1022.6,10.0,2.2,6.0,999.9,87.1,62.1,0.0,999.9,0,672
2,2018,07,10,2018-07-10,80.8,58.8,1014.1,10.0,3.2,8.9,15.0,93.0,66.9,0.0,999.9,0,727
3,2018,07,11,2018-07-11,80.9,63.3,1012.6,10.0,2.8,6.0,999.9,93.0,72.0,0.0,999.9,0,627
4,2018,07,12,2018-07-12,74.3,60.4,1020.4,9.3,1.0,6.0,999.9,88.0,64.0,0.71,999.9,1,642
5,2018,07,13,2018-07-13,75.5,58.8,1023.1,10.0,1.5,4.1,999.9,84.0,64.0,0.0,999.9,0,726
6,2018,07,14,2018-07-14,78.5,59.7,1019.7,10.0,3.0,6.0,999.9,88.0,68.0,0.0,999.9,0,577
7,2018,07,15,2018-07-15,75.5,67.7,1015.8,7.8,3.1,8.9,19.0,88.0,69.1,1.0,999.9,1,564
1,2018,07,16,2018-07-16,81.5,70.6,1014.3,9.1,2.1,6.0,999.9,90.0,69.1,0.64,999.9,0,719
2,2018,07,17,2018-07-17,79.2,72.0,1011.1,7.2,3.0,14.0,22.9,86.0,69.8,0.0,999.9,1,680
3,2018,07,18,2018-07-18,74.4,62.3,1011.5,8.8,2.5,7.0,19.0,88.0,66.0,2.24,999.9,0,688
4,2018,07,19,2018-07-19,74.4,50.7,1017.5,10.0,2.2,5.1,999.9,84.9,66.0,0.0,999.9,0,739
5,2018,07,20,2018-07-20,74.2,59.7,1020.5,9.9,1.3,5.1,999.9,82.9,66.0,0.0,999.9,0,700
6,2018,07,21,2018-07-21,71.8,58.8,1018.4,10.0,4.4,11.1,19.0,79.0,68.0,0.0,999.9,0,622
7,2018,07,22,2018-07-22,72.7,69.8,1012.3,6.6,3.4,9.9,20.0,79.0,64.9,0.83,999.9,1,540
1,2018,07,23,2018-07-23,75.6,73.3,1018.4,5.6,3.8,6.0,17.1,80.1,70.0,0.92,999.9,1,614
2,2018,07,24,2018-07-24,77.8,72.8,1021.7,8.7,4.5,8.0,999.9,82.0,73.0,0.13,999.9,0,654
3,2018,07,25,2018-07-25,75.8,73.0,1016.3,7.4,3.4,6.0,27.0,82.0,72.0,0.51,999.9,1,657
4,2018,07,26,2018-07-26,76.5,71.0,1011.3,9.0,2.1,5.1,999.9,82.9,71.6,0.25,999.9,0,606
5,2018,07,27,2018-07-27,78.9,69.9,1014.5,8.2,2.9,6.0,999.9,86.0,70.0,0.03,999.9,0,753
6,2018,07,28,2018-07-28,75.6,69.0,1015.1,6.5,0.5,5.1,999.9,86.0,68.0,0.25,999.9,0,637
7,2018,07,29,2018-07-29,76.4,61.6,1017.5,10.0,1.7,5.1,999.9,84.9,70.0,0.0,999.9,0,463
1,2018,07,30,2018-07-30,74.6,61.2,1020.3,9.8,1.4,4.1,999.9,82.0,70.0,0.0,999.9,1,580
2,2018,07,31,2018-07-31,73.0,64.6,1019.8,9.5,0.9,5.1,999.9,82.0,68.0,0.37,999.9,0,709
3,2018,08,01,2018-08-01,77.2,71.6,1017.5,8.9,1.6,8.0,20.0,84.0,68.0,0.04,999.9,0,660
4,2018,08,02,2018-08-02,80.8,71.1,1018.0,10.0,2.5,6.0,999.9,86.0,73.9,0.06,999.9,0,722
5,2018,08,03,2018-08-03,77.0,73.2,1020.2,8.3,1.4,6.0,999.9,86.0,73.0,0.51,999.9,1,749
6,2018,08,04,2018-08-04,77.8,71.4,1018.6,9.2,2.0,6.0,999.9,84.9,72.0,0.24,999.9,1,605
7,2018,08,05,2018-08-05,81.8,67.3,1019.9,10.0,1.4,5.1,999.9,91.0,72.0,0.74,999.9,0,573
1,2018,08,06,2018-08-06,84.4,69.6,1018.2,8.7,1.6,5.1,999.9,91.9,73.0,0.0,999.9,0,632
2,2018,08,07,2018-08-07,82.5,73.1,1015.0,7.6,3.0,6.0,999.9,88.0,75.2,0.0,999.9,0,658
3,2018,08,08,2018-08-08,80.4,71.0,1012.0,9.3,1.8,5.1,999.9,90.0,73.9,0.05,999.9,0,656
4,2018,08,09,2018-08-09,80.7,69.5,1008.8,8.8,2.4,7.0,15.9,90.0,73.0,0.61,999.9,1,709
5,2018,08,10,2018-08-10,79.3,62.6,1011.4,9.3,1.6,4.1,999.9,86.0,72.0,0.0,999.9,0,707
6,2018,08,11,2018-08-11,74.6,69.7,1013.2,6.2,1.3,8.0,15.9,86.0,70.0,0.96,999.9,1,568
7,2018,08,12,2018-08-12,76.0,70.8,1016.3,7.1,1.6,6.0,999.9,84.0,70.0,1.94,999.9,0,499
1,2018,08,13,2018-08-13,73.6,70.6,1015.5,7.8,3.9,7.0,15.9,84.0,71.1,0.0,999.9,0,617
2,2018,08,14,2018-08-14,74.1,70.6,1011.3,6.0,1.2,11.1,22.0,82.0,71.1,0.66,999.9,1,701
3,2018,08,15,2018-08-15,76.9,66.4,1011.9,9.6,4.1,8.0,999.9,86.0,70.0,0.79,999.9,0,645
4,2018,08,16,2018-08-16,82.0,68.1,1016.6,8.0,2.4,7.0,999.9,88.0,70.0,0.0,999.9,0,647
5,2018,08,17,2018-08-17,82.5,71.4,1017.1,7.7,2.5,6.0,999.9,88.0,75.9,0.0,999.9,0,703
6,2018,08,18,2018-08-18,76.9,71.9,1010.8,6.9,3.3,8.0,22.9,87.1,72.0,1.1,999.9,1,579
7,2018,08,19,2018-08-19,70.8,65.4,1014.2,9.4,4.1,8.0,17.1,84.9,66.9,0.01,999.9,0,490
1,2018,08,20,2018-08-20,70.3,62.6,1019.7,9.5,3.3,6.0,999.9,73.9,66.9,0.02,999.9,0,562
2,2018,08,21,2018-08-21,71.7,63.7,1018.6,10.0,2.5,7.0,999.9,78.1,66.0,0.0,999.9,0,580
3,2018,08,22,2018-08-22,75.5,67.8,1007.8,8.6,3.9,8.0,15.0,82.0,66.0,0.83,999.9,1,599
4,2018,08,23,2018-08-23,72.1,55.9,1012.9,9.9,3.2,7.0,999.9,82.0,64.9,0.72,999.9,0,610
5,2018,08,24,2018-08-24,73.0,56.4,1021.5,10.0,1.6,6.0,999.9,82.0,64.9,0.0,999.9,0,681
6,2018,08,25,2018-08-25,73.2,57.9,1024.7,10.0,1.2,4.1,999.9,82.0,64.9,0.0,999.9,0,552
7,2018,08,26,2018-08-26,74.8,62.8,1020.9,10.0,2.4,6.0,15.9,82.9,68.0,0.0,999.9,0,528
1,2018,08,27,2018-08-27,80.3,68.9,1018.0,8.7,2.3,5.1,999.9,88.0,69.1,0.0,999.9,0,651
2,2018,08,28,2018-08-28,85.5,71.7,1016.8,7.4,3.1,6.0,17.1,93.9,73.9,0.0,999.9,0,715
3,2018,08,29,2018-08-29,86.5,71.8,1015.4,9.0,4.2,8.9,15.9,93.9,79.0,0.0,999.9,0,685
4,2018,08,30,2018-08-30,84.2,69.7,1015.6,9.8,4.2,8.0,15.0,91.9,79.0,0.0,999.9,0,736
5,2018,08,31,2018-08-31,74.9,64.5,1022.9,9.8,3.0,8.0,15.0,90.0,69.1,0.0,999.9,0,623
6,2018,09,01,2018-09-01,72.6,61.7,1026.0,10.0,2.4,5.1,999.9,78.1,69.1,0.03,999.9,0,529
7,2018,09,02,2018-09-02,73.4,65.7,1024.5,10.0,1.1,6.0,999.9,81.0,68.0,0.0,999.9,0,528
1,2018,09,03,2018-09-03,80.7,72.4,1023.4,10.0,2.3,6.0,999.9,90.0,68.0,0.0,999.9,0,533
2,2018,09,04,2018-09-04,83.8,70.0,1022.8,10.0,2.1,5.1,999.9,91.9,75.0,0.0,999.9,0,786
3,2018,09,05,2018-09-05,82.0,71.7,1022.8,10.0,0.5,4.1,999.9,91.9,77.0,0.0,999.9,0,768
4,2018,09,06,2018-09-06,82.5,73.0,1020.2,8.7,3.1,8.0,999.9,93.0,75.0,0.0,999.9,1,822
5,2018,09,07,2018-09-07,73.9,68.8,1020.3,9.8,4.7,9.9,15.9,75.2,72.0,0.36,999.9,0,671
6,2018,09,08,2018-09-08,68.3,58.9,1019.7,9.8,5.1,8.9,15.9,75.0,62.1,0.0,999.9,0,568
7,2018,09,09,2018-09-09,59.1,53.7,1022.4,8.9,5.2,11.1,17.1,71.1,55.0,0.06,999.9,0,556
1,2018,09,10,2018-09-10,58.7,56.6,1022.7,6.7,5.8,9.9,18.1,63.0,54.0,0.84,999.9,0,650
2,2018,09,11,2018-09-11,66.8,64.6,1019.9,4.2,2.3,8.9,15.9,73.9,54.0,0.51,999.9,1,544
3,2018,09,12,2018-09-12,73.5,71.2,1022.3,5.6,0.6,2.9,999.9,77.0,62.1,0.03,999.9,1,783
4,2018,09,13,2018-09-13,71.7,68.7,1024.3,8.9,999.9,999.9,999.9,77.0,69.1,0.26,999.9,0,718
5,2018,09,14,2018-09-14,71.3,66.5,1023.6,9.3,999.9,999.9,999.9,75.9,68.0,0.13,999.9,0,684
6,2018,09,15,2018-09-15,72.0,65.2,1022.5,9.9,999.9,999.9,999.9,79.0,66.2,0.0,999.9,0,596
7,2018,09,16,2018-09-16,73.8,64.5,1022.4,9.9,999.9,999.9,999.9,82.9,68.0,0.0,999.9,0,597
1,2018,09,17,2018-09-17,73.2,67.3,1020.1,10.0,999.9,999.9,999.9,77.0,69.1,0.0,999.9,0,673
2,2018,09,18,2018-09-18,74.8,71.5,1009.4,8.4,1.9,8.0,999.9,79.0,70.0,0.02,999.9,1,740
3,2018,09,19,2018-09-19,73.8,66.2,1010.9,10.0,2.8,8.0,999.9,81.0,69.1,1.18,999.9,0,519
4,2018,09,20,2018-09-20,68.1,60.4,1021.9,10.0,1.8,5.1,999.9,72.0,64.9,0.0,999.9,0,659
5,2018,09,21,2018-09-21,68.7,61.5,1022.0,10.0,1.7,4.1,999.9,72.0,64.9,0.0,999.9,0,715
6,2018,09,22,2018-09-22,70.4,58.6,1018.0,10.0,4.2,7.0,999.9,73.9,64.9,0.0,999.9,0,562
7,2018,09,23,2018-09-23,62.9,51.9,1023.4,10.0,2.9,6.0,999.9,73.9,60.1,0.0,999.9,0,475
1,2018,09,24,2018-09-24,63.0,53.9,1029.3,10.0,5.1,11.1,19.0,68.0,57.0,0.0,999.9,0,594
2,2018,09,25,2018-09-25,64.5,60.7,1029.8,5.6,3.6,9.9,20.0,73.4,59.0,0.27,999.9,1,715
3,2018,09,26,2018-09-26,74.9,71.7,1015.9,7.3,1.2,5.1,999.9,82.0,59.0,1.81,999.9,0,755
4,2018,09,27,2018-09-27,67.7,56.7,1018.3,9.2,4.0,8.0,15.9,82.0,61.0,0.08,999.9,0,672
5,2018,09,28,2018-09-28,61.6,56.3,1017.6,8.0,3.7,8.9,17.1,72.0,55.9,0.75,999.9,0,712
6,2018,09,29,2018-09-29,63.6,54.9,1021.4,10.0,2.3,6.0,999.9,72.0,55.9,0.02,999.9,0,604
7,2018,09,30,2018-09-30,62.4,50.3,1026.3,10.0,1.9,7.0,999.9,72.0,54.0,0.0,999.9,0,510
1,2018,10,01,2018-10-01,68.5,61.5,1025.2,10.0,2.0,6.0,999.9,75.9,54.0,0.0,999.9,0,583
2,2018,10,02,2018-10-02,71.9,65.6,1020.7,9.2,1.4,6.0,999.9,77.0,63.0,0.0,999.9,0,613
3,2018,10,03,2018-10-03,68.4,61.7,1016.7,9.3,2.8,8.9,21.0,77.0,64.0,0.69,999.9,1,778
4,2018,10,04,2018-10-04,67.7,62.5,1016.6,9.3,0.0,5.1,999.9,75.9,61.0,0.0,999.9,0,717
5,2018,10,05,2018-10-05,66.4,57.1,1018.8,9.7,3.7,9.9,999.9,75.9,60.1,0.04,999.9,0,796
6,2018,10,06,2018-10-06,64.2,59.5,1022.2,8.5,0.7,2.9,999.9,71.1,60.1,0.0,999.9,0,544
7,2018,10,07,2018-10-07,71.6,66.9,1021.7,8.9,2.2,5.1,999.9,79.0,63.0,0.0,999.9,0,529
1,2018,10,08,2018-10-08,68.2,64.6,1027.8,8.1,3.1,7.0,14.0,79.0,64.0,0.0,999.9,0,501
2,2018,10,09,2018-10-09,69.8,66.1,1027.0,7.8,0.8,4.1,999.9,77.0,64.0,0.0,999.9,0,628
3,2018,10,10,2018-10-10,73.3,68.5,1019.5,9.4,1.9,5.1,999.9,80.1,66.0,0.0,999.9,0,708
4,2018,10,11,2018-10-11,73.1,70.0,1009.9,8.6,1.6,6.0,999.9,75.9,69.8,0.0,999.9,1,741
5,2018,10,12,2018-10-12,62.3,52.9,1003.0,8.4,4.2,11.1,24.1,70.0,55.0,1.27,999.9,0,830
6,2018,10,13,2018-10-13,51.5,40.4,1010.8,9.6,2.4,5.1,999.9,68.0,46.0,0.04,999.9,0,577
7,2018,10,14,2018-10-14,51.9,41.3,1022.1,10.0,999.9,999.9,999.9,57.9,46.0,0.06,999.9,0,516
1,2018,10,15,2018-10-15,58.8,53.3,1019.0,9.2,999.9,999.9,999.9,66.0,46.9,0.02,999.9,0,692
2,2018,10,16,2018-10-16,54.7,40.4,1018.2,9.8,999.9,999.9,999.9,68.0,46.9,0.04,999.9,0,688
3,2018,10,17,2018-10-17,53.1,38.2,1015.2,10.0,999.9,999.9,999.9,61.0,46.9,0.01,999.9,0,699
4,2018,10,18,2018-10-18,46.7,25.1,1024.3,10.0,999.9,999.9,999.9,61.0,42.1,0.0,999.9,0,735
5,2018,10,19,2018-10-19,49.2,33.0,1024.0,10.0,999.9,999.9,999.9,60.1,42.1,0.0,999.9,0,787
6,2018,10,20,2018-10-20,56.8,47.3,1007.9,9.8,999.9,999.9,999.9,62.1,43.0,0.06,999.9,0,629
7,2018,10,21,2018-10-21,47.9,33.1,1010.5,10.0,999.9,999.9,999.9,62.1,42.1,0.0,999.9,0,593
1,2018,10,22,2018-10-22,44.2,30.3,1022.5,10.0,999.9,999.9,999.9,51.1,39.0,0.0,999.9,0,650
2,2018,10,23,2018-10-23,54.0,40.0,1017.5,999.9,999.9,999.9,999.9,63.0,39.0,0.0,999.9,0,681
3,2018,10,24,2018-10-24,50.0,34.0,1017.1,999.9,999.9,999.9,999.9,63.0,46.0,0.0,999.9,0,719
4,2018,10,25,2018-10-25,45.5,30.6,1020.0,999.9,999.9,999.9,999.9,50.0,41.0,0.0,999.9,0,763
5,2018,10,26,2018-10-26,43.7,31.4,1019.5,8.4,999.9,999.9,999.9,51.1,37.9,0.0,999.9,0,747
6,2018,10,27,2018-10-27,47.4,43.8,1009.1,5.4,999.9,999.9,999.9,51.1,37.9,0.71,999.9,0,757
7,2018,10,28,2018-10-28,48.5,44.4,1007.2,7.9,999.9,999.9,999.9,52.0,44.1,0.58,999.9,0,556
1,2018,10,29,2018-10-29,51.4,44.1,1008.2,9.5,999.9,999.9,999.9,55.9,45.0,0.08,999.9,0,696
2,2018,10,30,2018-10-30,48.3,32.3,1016.3,10.0,999.9,999.9,999.9,55.9,42.1,0.03,999.9,0,721
3,2018,10,31,2018-10-31,53.1,38.0,1018.1,10.0,999.9,999.9,999.9,64.0,42.1,0.0,999.9,0,646
4,2018,11,01,2018-11-01,62.2,52.7,1011.5,9.7,999.9,999.9,999.9,70.0,44.1,0.0,999.9,0,696
5,2018,11,02,2018-11-02,67.7,61.4,1006.3,9.7,999.9,999.9,999.9,72.0,57.0,0.0,999.9,0,746
6,2018,11,03,2018-11-03,58.4,51.3,1009.9,7.0,999.9,999.9,999.9,72.0,52.0,0.59,999.9,0,656
7,2018,11,04,2018-11-04,48.9,33.0,1030.5,10.0,999.9,999.9,999.9,64.9,43.0,0.37,999.9,0,502
1,2018,11,05,2018-11-05,50.2,43.8,1028.7,8.9,999.9,999.9,999.9,55.0,43.0,0.0,999.9,0,759
2,2018,11,06,2018-11-06,52.7,51.6,1015.5,3.3,999.9,999.9,999.9,59.0,48.0,0.3,999.9,0,679
3,2018,11,07,2018-11-07,57.0,44.3,1013.5,9.5,999.9,999.9,999.9,62.1,48.9,0.68,999.9,0,696
4,2018,11,08,2018-11-08,52.0,32.8,1022.0,10.0,999.9,999.9,999.9,62.1,45.0,0.0,999.9,0,631
5,2018,11,09,2018-11-09,46.8,34.6,1025.7,8.6,999.9,999.9,999.9,55.9,41.0,0.0,999.9,0,867
6,2018,11,10,2018-11-10,45.9,34.7,1013.3,8.3,999.9,999.9,999.9,52.0,37.9,0.8,999.9,0,606
7,2018,11,11,2018-11-11,38.8,20.5,1025.9,10.0,999.9,999.9,999.9,50.0,34.0,0.03,999.9,0,500
1,2018,11,12,2018-11-12,42.8,26.8,1029.0,10.0,999.9,999.9,999.9,48.9,33.1,0.0,999.9,0,497
2,2018,11,13,2018-11-13,46.6,41.8,1017.1,5.8,999.9,999.9,999.9,50.0,37.0,0.72,999.9,0,754
3,2018,11,14,2018-11-14,38.7,19.3,1025.9,10.0,999.9,999.9,999.9,50.0,35.1,0.38,999.9,0,688
4,2018,11,15,2018-11-15,31.9,18.1,1033.0,7.7,999.9,999.9,999.9,43.0,28.0,0.0,999.9,1,1065
5,2018,11,16,2018-11-16,38.9,33.8,1007.3,6.8,999.9,999.9,999.9,44.1,28.9,1.4,999.9,0,720
6,2018,11,17,2018-11-17,42.0,30.0,1018.6,10.0,999.9,999.9,999.9,46.9,37.9,0.07,3.9,0,559
7,2018,11,18,2018-11-18,42.2,27.5,1026.6,10.0,999.9,999.9,999.9,45.0,39.0,0.0,2.0,0,470
1,2018,11,19,2018-11-19,45.5,37.3,1020.5,8.4,999.9,999.9,999.9,50.0,41.0,0.0,999.9,0,697
2,2018,11,20,2018-11-20,45.4,36.9,1012.1,7.8,999.9,999.9,999.9,48.0,41.0,0.0,999.9,0,695
3,2018,11,21,2018-11-21,40.1,25.0,1017.0,9.7,999.9,999.9,999.9,44.1,35.1,0.0,999.9,0,732
4,2018,11,22,2018-11-22,25.2,3.2,1027.8,10.0,999.9,999.9,999.9,36.0,19.0,0.0,999.9,0,412
5,2018,11,23,2018-11-23,22.3,1.7,1034.8,10.0,999.9,999.9,999.9,32.0,15.1,0.0,999.9,0,476
6,2018,11,24,2018-11-24,36.7,23.4,1022.8,10.0,999.9,999.9,999.9,46.4,30.9,0.0,999.9,0,536
7,2018,11,25,2018-11-25,49.1,42.4,1009.4,7.3,999.9,999.9,999.9,55.0,30.9,1.78,999.9,0,483
1,2018,11,26,2018-11-26,50.0,40.9,1010.6,8.6,999.9,999.9,999.9,55.0,45.0,0.81,999.9,0,743
2,2018,11,27,2018-11-27,43.3,34.5,995.9,8.5,999.9,999.9,999.9,53.1,41.0,0.85,999.9,0,609
3,2018,11,28,2018-11-28,38.6,24.8,998.4,10.0,999.9,999.9,999.9,45.0,36.0,0.03,999.9,0,573
4,2018,11,29,2018-11-29,41.8,25.9,1010.1,10.0,999.9,999.9,999.9,46.0,36.0,0.0,999.9,0,646
5,2018,11,30,2018-11-30,39.9,27.7,1016.8,9.8,999.9,999.9,999.9,46.0,37.9,0.0,999.9,0,743
6,2018,12,01,2018-12-01,41.2,32.5,1021.1,9.8,999.9,999.9,999.9,46.0,36.0,0.02,999.9,0,601
7,2018,12,02,2018-12-02,47.4,45.5,1011.0,3.3,999.9,999.9,999.9,55.0,36.0,0.34,999.9,0,558
1,2018,12,03,2018-12-03,53.5,44.6,1003.4,7.9,999.9,999.9,999.9,55.9,42.1,0.3,999.9,0,697
2,2018,12,04,2018-12-04,40.7,22.5,1011.6,10.0,999.9,999.9,999.9,55.0,36.0,0.0,999.9,0,684
3,2018,12,05,2018-12-05,32.5,16.4,1018.2,10.0,999.9,999.9,999.9,46.0,28.0,0.0,999.9,0,652
4,2018,12,06,2018-12-06,34.5,18.8,1021.0,10.0,999.9,999.9,999.9,39.9,28.0,0.0,999.9,0,681
5,2018,12,07,2018-12-07,36.5,17.6,1024.6,10.0,999.9,999.9,999.9,39.9,30.0,0.0,999.9,0,705
6,2018,12,08,2018-12-08,29.7,13.0,1031.4,10.0,999.9,999.9,999.9,39.0,24.1,0.0,999.9,0,652
7,2018,12,09,2018-12-09,32.1,16.4,1030.5,10.0,999.9,999.9,999.9,36.0,24.1,0.0,999.9,0,465
1,2018,12,10,2018-12-10,33.4,17.3,1020.2,10.0,999.9,999.9,999.9,39.0,28.0,0.0,999.9,0,651
